,Venue,Latitude,Longitude,Group,Category
230,Cohens Chemist,51.359006212337036,-0.3122949600219726,Health,Pharmacy
231,Boots,51.364048,-0.299256,Health,Pharmacy
233,Ace Pharmacy,51.37476800850052,-0.3031865759392076,Health,Pharmacy
235,Ace Pharmacy,51.375085450408434,-0.303449380627959,Health,Pharmacy
237,Boots,51.39250501733383,-0.3060622100711411,Health,Pharmacy
238,LloydsPharmacy,51.41572996320154,-0.3028585251312279,Health,Pharmacy
239,Superdrug,51.410785764548145,-0.3026730928662296,Health,Pharmacy
240,Boots,51.411634573479056,-0.3047039464788948,Health,Pharmacy
241,Boots,51.40984499285902,-0.30478655761999107,Health,Pharmacy
242,Psmpharmacy,51.38778,-0.27199912,Health,Pharmacy
243,Boots,51.414758977004226,-0.2817821502685547,Health,Pharmacy
245,Newman Chemist,51.393272,-0.295959,Health,Pharmacy
246,Shan Pharmacy,51.3900210874716,-0.29813289642333984,Health,Pharmacy
247,Lindsay Chemist,51.41355697718026,-0.28867401255075686,Health,Pharmacy
249,Ritechem Pharmacy,51.392418,-0.306283,Health,Pharmacy
250,Coombe Hill Pharmacy,51.40843,-0.273736,Health,Pharmacy
252,Dr. TCM Chinese Medicine,51.412092,-0.301559,Health,Pharmacy
253,Boots,51.41129781107708,-0.2908870422435305,Health,Pharmacy
254,Boots,51.380037622704045,-0.281463782379791,Health,Pharmacy
255,LloydsPharmacy,51.38127329356897,-0.2831116645900098,Health,Pharmacy
256,Superdrug,51.39198789954697,-0.30719876289367676,Health,Pharmacy
258,Boots,51.426061,-0.337172,Health,Pharmacy
264,Aromaden,51.427099491149825,-0.3332984555195262,Health,Pharmacy
266,Kirby Chemist,51.425677,-0.331825,Health,Pharmacy
268,K.C Pharmacy,51.42666831428572,-0.33221524,Health,Pharmacy
270,Southcroft Pharmacy,51.430569601040546,-0.30717312385920503,Health,Pharmacy
272,Superdrug,51.426104,-0.338429,Health,Pharmacy
274,laurel pharmacy,51.425433139123726,-0.2970797804756707,Health,Pharmacy
277,Spivack Chemist,51.424799,-0.334634,Health,Pharmacy
278,Dolland & Aitchison Teddington,51.42623425979092,-0.33733115023875127,Health,Pharmacy
280,Boots,51.46052251643815,-0.30517918966916113,Health,Pharmacy
281,LloydsPharmacy,51.4665445,-0.2864431,Health,Pharmacy
282,Charles Harry,51.455237043045855,-0.31064271926879883,Health,Pharmacy
283,Perfect Smile,51.46375274658203,-0.30177760124206543,Health,Pharmacy
285,Boots,51.4779692130516,-0.27912663598709103,Health,Pharmacy
286,Boots,51.46448704907821,-0.26717081665992737,Health,Pharmacy
288,Dumlers Pharmacy,51.461460562076546,-0.26258416094190595,Health,Pharmacy
291,Superdrug,51.464764,-0.267222,Health,Pharmacy
293,LloydsPharmacy,51.47736734558767,-0.28597326578881166,Health,Pharmacy
294,Tare Dor,51.49510673813561,-0.32583588299925254,Health,Pharmacy
296,Boots,51.512317188333974,-0.3031431159194974,Health,Pharmacy
303,Bramley Pharmacy,51.4937382965397,-0.3138825136758327,Health,Pharmacy
305,Richard's Pharmacy,51.500032,-0.306631,Health,Pharmacy
306,Northfield Pharmacy,51.503747357988686,-0.31821727752685547,Health,Pharmacy
307,B.A.Williams Chemist,51.485512,-0.30069,Health,Pharmacy
310,Midhurst pharmacy,51.50346755981445,-0.32708799839019775,Health,Pharmacy
311,Brent Pharmacy,51.48590591125662,-0.29888103656141474,Health,Pharmacy
