,Venue,Latitude,Longitude,Group,Category
315,Weir Archer Fitness & Athletic Centre,51.40514864844536,-0.28338711972803227,Well-Being,Gym
316,Nuffield Health Fitness & Wellbeing Gym,51.39208324001499,-0.3162192802871105,Well-Being,Gym
318,Yoga 3,51.411405,-0.304380925,Well-Being,Gym
319,The Great Outdoor Gym,51.3787,-0.31121,Well-Being,Gym
320,Kingfisher Leisure Centre - Studio,51.40988207378478,-0.29889536257180976,Well-Being,Gym
321,Avondale Gym Club,51.38665980746549,-0.29261782445476836,Well-Being,Gym
322,F45 Training Kingston,51.40745814016199,-0.28398290276527405,Well-Being,Gym
323,BoCo Yoga,51.39105812954626,-0.30987559007968496,Well-Being,Gym
324,Richard Challoner Sports Centre,51.38508099989503,-0.2654447378798372,Well-Being,Gym
325,Complete Fitness HQ,51.40420913696289,-0.25817787647247314,Well-Being,Gym
326,The Gym @ The Met,51.4117030095975,-0.29018766862106654,Well-Being,Gym
327,Telegraph Gym,51.40044432211998,-0.27724079990208234,Well-Being,Gym
328,Kingfisher Leisure Center Gym,51.40692468447228,-0.29752441644459743,Well-Being,Gym
329,Bikram Yoga Surbiton,51.392007696341615,-0.3070077857755108,Well-Being,Gym
331,Kingfisher Leisure Centre - Crèche,51.40986,-0.299496,Well-Being,Gym
332,Coolhands Boxing Club,51.40319717140012,-0.27527605564653346,Well-Being,Gym
333,Fitness Centre,51.403395,-0.302222,Well-Being,Gym
334,Topnotch Health Club,51.40581484577639,-0.2636186090519729,Well-Being,Gym
335,Garricks Gym,51.408961,-0.308434,Well-Being,Gym
336,Unilever Gym Kingston,51.408387,-0.30473,Well-Being,Gym
337,Fulham FC Gym (Motspur Park Training Ground),51.39230873585473,-0.24740423839217013,Well-Being,Gym
338,The River Club,51.378450764442334,-0.2644084077687123,Well-Being,Gym
339,body shape studios,51.392083,-0.311028,Well-Being,Gym
340,Royal Quarter Gym,51.414144879378966,-0.30351786826534527,Well-Being,Gym
342,Tolworth Recreation Centre,51.38005332007053,-0.28043439271427195,Well-Being,Gym
343,White Spider Climbing Wall,51.372365565959406,-0.29134045835396166,Well-Being,Gym
344,Vital Body Centre,51.39827966109779,-0.2804556875111307,Well-Being,Gym
345,Slimming World Surbiton,51.3916619452832,-0.31109086057835905,Well-Being,Gym
346,Arena Gym Center,51.407273134170275,-0.306092805573531,Well-Being,Gym
347,YMCA,51.39128627548281,-0.30874487960517033,Well-Being,Gym
348,Surbiton Pilates Studio,51.393025972895344,-0.3076395963165286,Well-Being,Gym
349,Lensbury Club Lockside,51.42308280574526,-0.319536738544548,Well-Being,Gym
354,DW Fitness First,51.42592277033248,-0.3385322303082732,Well-Being,Gym
357,Gym,51.43133187232862,-0.3268112221971837,Well-Being,Gym
360,Ham Municipal Gym,51.43711848570176,-0.31413257381278137,Well-Being,Gym
361,NJINGA CYCLE TRAINING,51.411452,-0.310712,Well-Being,Gym
364,The Athletic Edge,51.41352330273013,-0.3109989612360838,Well-Being,Gym
366,Wii activity rooms,51.437022,-0.314323,Well-Being,Gym
370,Better Gym Teddington,51.426006,-0.338564,Well-Being,Gym
372,Gym Lensbury,51.42782596876798,-0.3188234567642212,Well-Being,Gym
374,Teddington Sports Centre,51.428085037182136,-0.3315583525526795,Well-Being,Gym
377,YMCA Hawker Centre,51.42691794051988,-0.3093871904695948,Well-Being,Gym
381,Cedars Health and Leisure Club,51.451772953919544,-0.2966236309435241,Well-Being,Gym
382,Your Pilates Studio,51.45915452829015,-0.3075098991394043,Well-Being,Gym
383,Roko Health Club,51.476873844497426,-0.266956065059166,Well-Being,Gym
384,Richmond - Cannons Gym,51.4656070610677,-0.301751768200307,Well-Being,Gym
386,DSFit Personal Training,51.464022,-0.293775,Well-Being,Gym
387,preserverance Clinic,51.46344892287538,-0.30085132777619517,Well-Being,Gym
388,Digme Fitness,51.4612120386312,-0.3017256732023491,Well-Being,Gym
